"replayed","replay","přehrát","přehrát","pf"," If a measuring device is present at a scene of great mental stress — and at the right time in the cycle according to which the electrical disturbances created by the event pass by the spot again, then the whole scene might be replayed, albeit in decayed form ... ”"," Pokud do dějiště velkého duševního vypětí umístíme měřící zařízení ve správný okamžik cyklu, tedy ve chvíli, kdy elektrické poruchy tou událostí vyvolané opět kolem dotyčného místa probíhají, dá se celý výjev znovu přehrát, i když nepřesně ... """
"says","say","řekne","říci","pf"," “ Six o ’ clock, ” Serge says."," "" V šest, "" řekne Serge."
"relied","rely","spoléhají","spoléhat","impf"," Of important bodies who relied on him, who ’ d process and act on his dispatches, who needed them."," Důležitých složek, které se na něj spoléhají, které zpracovávají jeho hlášení, konají podle nich, potřebují je?"
"needed","need","potřebují","potřebovat","impf"," Of important bodies who relied on him, who ’ d process and act on his dispatches, who needed them."," Důležitých složek, které se na něj spoléhají, které zpracovávají jeho hlášení, konají podle nich, potřebují je?"
"asks","ask","zeptá","zeptat","pf"," “ Isn ’ t that cheating? ” Serge asks the loading sergeant when he sees the green strip and red cross painted on the hull."," "" Není to podvod? "" zeptá se Serge důstojníka, který řídí nalodění, když si všimne zeleného pruhu a červeného kříže na lodním trupu."
"replies","reply","odpoví","odpovědět","pf"," “ It ’ s what ’ s available, ” the sergeant replies."," "" Zkrátka je po ruce, "" odpoví seržant."
"needs","need","musí","muset","impf"," “ Came here for disinfection, needs to go to France."," "" Připlula sem na dezinfekci a musí odplout do Francie."
"swim","swim","plavat","plavat","impf"," If you ’ d prefer to swim ... ”"," Jestli chcete radši plavat ... """
"Overseeing","oversee","Dohlíží","dohlížet","impf"," Overseeing them is a bespectacled European girl;"," Dohlíží na ně evropské děvče v brýlích;"
"calls","call","vykřikne","vykřiknout","pf"," “ Careful with that box! ” the latter calls out in an English accent."," "" Pozor s tou bednou! "" vykřikne vousáč s britským přízvukem."
"damaged","damage","poškodí","poškodit","pf"," “ If the theodolite gets damaged, the whole expedition ’ s stuffed."," "" Jestli se poškodí teodolit, tak je expedice v háji."
"hear","hear","uslyší","uslyšet","pf"," As he nears the passageway, he can hear a buzzing sound."," Když se lékař k tomuto loubí přiblíží, uslyší bzučení."
"listens","listen","poslouchá","poslouchat","impf"," He stops and listens."," Zastaví se a poslouchá."
"strew","strew","sype","sypat","impf"," Beneath this image ’ s border and slightly in front of it due to the perspective adopted by the brochure ’ s illustrator, a large red heart ’ s held aloft by a jet of water while a cherub, balancing above the heart on one foot, breaks across the border into the main picture to strew roses across the lady ’ s path."," Pod okrajem tohoto obrázku - a vlivem perspektivy, kterou ilustrátor zvolil, i poněkud před ním - se skví velké rudé srdce nesené tryskajícím gejzírem vody, zatímco cherub balancující na jedné nožce na srdci proniká přes okraj do hlavního obrázku a sype dámě na cestu růže."
"reaches","reach","Sáhne","sáhnout","pf"," He reaches for the mineral-water bottle by his bed and, holding it up to his face, rotates it so the seven-digit number on its label ticker-tapes past his eyes ..."," Sáhne po láhvi s minerálkou u postele, pozvedne ji k očím a zatočí s ní, až se mu sedmimístné číslo rozeběhne před očima jako telegrafní páska ..."
"presses","press","tiskne","tisknout","impf"," “ Why didn ’ t you turn up this time? ” he asks as Tania presses her balled palms into his abdomen the next morning."," "" Proč jsi nepřišla tentokrát? "" zeptá se, když mu nazítří dopoledne Táňa tiskne břicho sevřenými pěstmi."
"answers","answer","odpoví","odpovědět","pf"," “ I have thing to do, ” she answers."," "" Měla jsem práci, "" odpoví Táňa."
"met","meet","Potkal","potkat","pf"," “ I met a man who gave me wine, ” he tells her."," "" Potkal jsem jednoho člověka, co mi dal víno, "" řekne jí."
"gave","give","dal","dát","pf"," “ I met a man who gave me wine, ” he tells her."," "" Potkal jsem jednoho člověka, co mi dal víno, "" řekne jí."
"tells","tell","řekne","říci","pf"," “ I met a man who gave me wine, ” he tells her."," "" Potkal jsem jednoho člověka, co mi dal víno, "" řekne jí."
"asks","ask","zeptá","zeptat","pf"," “ Cystenwine? ” she asks him."," "" Kystenwein? "" zeptá se Táňa."
"watch","watch","hledět","hledět","impf"," When future generations watch images, borne by fiery electric particles, dancing on their walls, relayed thither from distant lands, should it not ..."," Až budou příští generace hledět, jak jim na zdech tančí obrazy zrozené z elektrických částic a přenesené k nim ze vzdálených zemí, snad by mělo ..."
"dancing","dance","tančí","tančit","impf"," When future generations watch images, borne by fiery electric particles, dancing on their walls, relayed thither from distant lands, should it not ..."," Až budou příští generace hledět, jak jim na zdech tančí obrazy zrozené z elektrických částic a přenesené k nim ze vzdálených zemí, snad by mělo ..."
"borne","bear","mělo","mít","impf"," When future generations watch images, borne by fiery electric particles, dancing on their walls, relayed thither from distant lands, should it not ..."," Až budou příští generace hledět, jak jim na zdech tančí obrazy zrozené z elektrických částic a přenesené k nim ze vzdálených zemí, snad by mělo ..."
"wanted","want","chtěl","chtít","impf"," He had a fluoroscopy session one day, quite early in his stay in Kloděbrady, when Dr. Filip wanted to ascertain the extent of the encumbrance in his bowels."," Jednou, ještě na začátku svého pobytu v Kloděbradech, prodělal fluoroskopické vyšetření, protože doktor Filip chtěl zjistit, jak rozsáhlá je překážka v jeho střevech."
"ascertain","ascertain","zjistit","zjistit","pf"," He had a fluoroscopy session one day, quite early in his stay in Kloděbrady, when Dr. Filip wanted to ascertain the extent of the encumbrance in his bowels."," Jednou, ještě na začátku svého pobytu v Kloděbradech, prodělal fluoroskopické vyšetření, protože doktor Filip chtěl zjistit, jak rozsáhlá je překážka v jeho střevech."
"hang","hang","visí","viset","impf"," On his office walls hang photographs of previous years ’ hockey teams ( Burnet has been the school ’ s hockey coach for the last twenty years )."," Na zdech jeho kanceláře visí fotografie hokejových mužstev z předchozích let ( Burnet už dvacet let trénuje školní hokejový tým )."
"asks","ask","zeptá","zeptat","pf"," “ Not one for sports, Carrefax? ” he asks, following Serge ’ s gaze."," "" Vy sportu moc nedáte, že, Carrefaxi? "" zeptá se, když si všimne, kam se Serge dívá."
"gaze","gaze","dívá","dívat","impf"," “ Not one for sports, Carrefax? ” he asks, following Serge ’ s gaze."," "" Vy sportu moc nedáte, že, Carrefaxi? "" zeptá se, když si všimne, kam se Serge dívá."
"Teaches","teach","Učí","učit","impf"," Teaches team spirit."," Učí nás týmovému duchu."
"brought","bring","přivezl","přivézt","pf"," He brought with him an entourage at once human, animal, vegetable and mechanical : spinners and dyers who had worked for him in Shoreditch, canaries whose chirping had drowned out the sounds of the machines but annoyed his English neighbours no less for that, worms and mulberry trees descended unadulteratedly from larvae and seeds smuggled out of La Rochelle one hundred and nine years earlier and a loom whose dis- and reassembly had presented a challenge no less daunting than that facing the architects of acropolises and mausoleums."," S sebou si přivezl doprovod čítající lidi, zvířata, rostliny i stroje : přadláky a barvíře, kteří pro něj pracovali už v Shoreditchi, kanárky, jejichž trylky sice přehlušily rachot strojů, ale jeho anglické sousedy otravovaly úplně stejně, housenky a morušovníky vzešlé z larev a semen, které se před jedním stem a devíti lety podařilo bez úhony propašovat z La Rochelle, a tkalcovský stav, jehož rozložení a opětovné smontování představovalo úkol srovnatelný s údělem architektů nekropolí a mauzoleí."
"worked","work","pracovali","pracovat","impf"," He brought with him an entourage at once human, animal, vegetable and mechanical : spinners and dyers who had worked for him in Shoreditch, canaries whose chirping had drowned out the sounds of the machines but annoyed his English neighbours no less for that, worms and mulberry trees descended unadulteratedly from larvae and seeds smuggled out of La Rochelle one hundred and nine years earlier and a loom whose dis- and reassembly had presented a challenge no less daunting than that facing the architects of acropolises and mausoleums."," S sebou si přivezl doprovod čítající lidi, zvířata, rostliny i stroje : přadláky a barvíře, kteří pro něj pracovali už v Shoreditchi, kanárky, jejichž trylky sice přehlušily rachot strojů, ale jeho anglické sousedy otravovaly úplně stejně, housenky a morušovníky vzešlé z larev a semen, které se před jedním stem a devíti lety podařilo bez úhony propašovat z La Rochelle, a tkalcovský stav, jehož rozložení a opětovné smontování představovalo úkol srovnatelný s údělem architektů nekropolí a mauzoleí."
"annoyed","annoy","otravovaly","otravovat","impf"," He brought with him an entourage at once human, animal, vegetable and mechanical : spinners and dyers who had worked for him in Shoreditch, canaries whose chirping had drowned out the sounds of the machines but annoyed his English neighbours no less for that, worms and mulberry trees descended unadulteratedly from larvae and seeds smuggled out of La Rochelle one hundred and nine years earlier and a loom whose dis- and reassembly had presented a challenge no less daunting than that facing the architects of acropolises and mausoleums."," S sebou si přivezl doprovod čítající lidi, zvířata, rostliny i stroje : přadláky a barvíře, kteří pro něj pracovali už v Shoreditchi, kanárky, jejichž trylky sice přehlušily rachot strojů, ale jeho anglické sousedy otravovaly úplně stejně, housenky a morušovníky vzešlé z larev a semen, které se před jedním stem a devíti lety podařilo bez úhony propašovat z La Rochelle, a tkalcovský stav, jehož rozložení a opětovné smontování představovalo úkol srovnatelný s údělem architektů nekropolí a mauzoleí."
"says","say","řekne","říci","pf"," “ ... for the reign of Prince Jiři, ” the deep voice says as though completing, or rephrasing, Serge ’ s sentence, “ who submitted to the royal courts of Europe, under the title of The General Peaceful Organisations, a blueprint for universal peace. ”"," "" ... vlády knížete Jiřího, "" řekne hluboký hlas, jako kdyby chtěl Sergeovu větu doplnit nebo přeformulovat, "" který navrhl evropským královským dvorům plán světového míru pod názvem Všeobecná mírová organizace. """
"completing","complete","doplnit","doplnit","pf"," “ ... for the reign of Prince Jiři, ” the deep voice says as though completing, or rephrasing, Serge ’ s sentence, “ who submitted to the royal courts of Europe, under the title of The General Peaceful Organisations, a blueprint for universal peace. ”"," "" ... vlády knížete Jiřího, "" řekne hluboký hlas, jako kdyby chtěl Sergeovu větu doplnit nebo přeformulovat, "" který navrhl evropským královským dvorům plán světového míru pod názvem Všeobecná mírová organizace. """
