"spotted","spot","našli","najít","pf"," Would he have been spotted if he 'd gone across crouching under a rug on the floor behind the driver 's seat? '"," Kdyby se přikrčil za sedadlo, nebo schoval pod přikrývku, našli by ho? """
"reported","report","ohlásil","ohlásit","pf"," Arne swam ashore, reported an accident, reported me drowned. '"," Arne doplaval na břeh a ohlásil, že jsem se utopil. """
"reported","report","ohlásil","ohlásit","pf"," Arne swam ashore, reported an accident, reported me drowned. '"," Arne doplaval na břeh a ohlásil, že jsem se utopil. """
"drowned","drown","utopil","utopit","pf"," Arne swam ashore, reported an accident, reported me drowned. '"," Arne doplaval na břeh a ohlásil, že jsem se utopil. """
"mined","mine","dobývá","dobývat","impf"," It is mostly mined as a mineral called ilmenite - which is one third titanium. '"," Nejčastěji se dobývá z minerálu nazývaného ilmenit ..., ten obsahuje víc než třicet procent titanu. """
"used","use","používá","používat","impf"," ' Apart from high speed aircraft, what 's the stuff used for? '"," "" K čemu se titan používá, kromě rychlých člunů? "" zeptal jsem se."
"watched","watch","dívala","dívat","impf"," Kari said she had watched the Grand National on television but rarely went to the races herself."," Kari mi vyprávěla, že se dívala na televizní přenos Velké národní, prý na dostihy chodí zřídka."
"went","go","chodí","chodit","impf"," Kari said she had watched the Grand National on television but rarely went to the races herself."," Kari mi vyprávěla, že se dívala na televizní přenos Velké národní, prý na dostihy chodí zřídka."
"said","say","řekla","říci","pf"," ' I 'm an indoors person, ' she said."," "" Já moc na sport a turistiku nejsem, "" řekla."
"found","find","zjistila","zjistit","pf"," ' If there were any clear pointers to murder, ' I said, ' your police would have already found them."," "" Kdyby okolnosti jednoznačně svědčily pro vraždu, vaše policie už by to zjistila."
"went","go","odjel","odjet","pf"," But if there are no answers at all to the questions where he went, why he went, and how he went, I think one should then ask whether he went. '"," Pokud ale nedokážeme zjistit, kdy odjel, kam odjel a jak odjel, měli bychom si položit otázku, zda vůbec odjel. """
"went","go","odjel","odjet","pf"," But if there are no answers at all to the questions where he went, why he went, and how he went, I think one should then ask whether he went. '"," Pokud ale nedokážeme zjistit, kdy odjel, kam odjel a jak odjel, měli bychom si položit otázku, zda vůbec odjel. """
"went","go","odjel","odjet","pf"," But if there are no answers at all to the questions where he went, why he went, and how he went, I think one should then ask whether he went. '"," Pokud ale nedokážeme zjistit, kdy odjel, kam odjel a jak odjel, měli bychom si položit otázku, zda vůbec odjel. """
"went","go","odjel","odjet","pf"," But if there are no answers at all to the questions where he went, why he went, and how he went, I think one should then ask whether he went. '"," Pokud ale nedokážeme zjistit, kdy odjel, kam odjel a jak odjel, měli bychom si položit otázku, zda vůbec odjel. """
"went","go","odjel","odjet","pf"," But if there are no answers at all to the questions where he went, why he went, and how he went, I think one should then ask whether he went. '"," Pokud ale nedokážeme zjistit, kdy odjel, kam odjel a jak odjel, měli bychom si položit otázku, zda vůbec odjel. """
"went","go","odjel","odjet","pf"," But if there are no answers at all to the questions where he went, why he went, and how he went, I think one should then ask whether he went. '"," Pokud ale nedokážeme zjistit, kdy odjel, kam odjel a jak odjel, měli bychom si položit otázku, zda vůbec odjel. """
"went","go","odjel","odjet","pf"," But if there are no answers at all to the questions where he went, why he went, and how he went, I think one should then ask whether he went. '"," Pokud ale nedokážeme zjistit, kdy odjel, kam odjel a jak odjel, měli bychom si položit otázku, zda vůbec odjel. """
"went","go","odjel","odjet","pf"," But if there are no answers at all to the questions where he went, why he went, and how he went, I think one should then ask whether he went. '"," Pokud ale nedokážeme zjistit, kdy odjel, kam odjel a jak odjel, měli bychom si položit otázku, zda vůbec odjel. """
"went","go","odjel","odjet","pf"," But if there are no answers at all to the questions where he went, why he went, and how he went, I think one should then ask whether he went. '"," Pokud ale nedokážeme zjistit, kdy odjel, kam odjel a jak odjel, měli bychom si položit otázku, zda vůbec odjel. """
"went","go","odjel","odjet","pf"," But if there are no answers at all to the questions where he went, why he went, and how he went, I think one should then ask whether he went. '"," Pokud ale nedokážeme zjistit, kdy odjel, kam odjel a jak odjel, měli bychom si položit otázku, zda vůbec odjel. """
"went","go","odjel","odjet","pf"," But if there are no answers at all to the questions where he went, why he went, and how he went, I think one should then ask whether he went. '"," Pokud ale nedokážeme zjistit, kdy odjel, kam odjel a jak odjel, měli bychom si položit otázku, zda vůbec odjel. """
"went","go","odjel","odjet","pf"," But if there are no answers at all to the questions where he went, why he went, and how he went, I think one should then ask whether he went. '"," Pokud ale nedokážeme zjistit, kdy odjel, kam odjel a jak odjel, měli bychom si položit otázku, zda vůbec odjel. """
"think","think","měli","mít","impf"," But if there are no answers at all to the questions where he went, why he went, and how he went, I think one should then ask whether he went. '"," Pokud ale nedokážeme zjistit, kdy odjel, kam odjel a jak odjel, měli bychom si položit otázku, zda vůbec odjel. """
"went","go","odjel","odjet","pf"," But if there are no answers at all to the questions where he went, why he went, and how he went, I think one should then ask whether he went. '"," Pokud ale nedokážeme zjistit, kdy odjel, kam odjel a jak odjel, měli bychom si položit otázku, zda vůbec odjel. """
"went","go","odjel","odjet","pf"," But if there are no answers at all to the questions where he went, why he went, and how he went, I think one should then ask whether he went. '"," Pokud ale nedokážeme zjistit, kdy odjel, kam odjel a jak odjel, měli bychom si položit otázku, zda vůbec odjel. """
"went","go","odjel","odjet","pf"," But if there are no answers at all to the questions where he went, why he went, and how he went, I think one should then ask whether he went. '"," Pokud ale nedokážeme zjistit, kdy odjel, kam odjel a jak odjel, měli bychom si položit otázku, zda vůbec odjel. """
"went","go","odjel","odjet","pf"," But if there are no answers at all to the questions where he went, why he went, and how he went, I think one should then ask whether he went. '"," Pokud ale nedokážeme zjistit, kdy odjel, kam odjel a jak odjel, měli bychom si položit otázku, zda vůbec odjel. """
"want","want","přejí","přát","impf"," Baltzersen 's strained voice mirrored their faces : they did not want me to be right."," Viděl jsem na nich, že si přejí, abych neměl pravdu, slyšel jsem to i v Baltzersenově hlase."
"Seen","see","viděl","vidět","impf"," Seen clearly in the light he himself was a short friendly man of middle age with hands that were used for work."," Na světle jsem viděl, že můj hostitel je menší, dobromyslný člověk středního věku s upracovanýma rukama."
"tucked","tuck","strčil","strčit","pf"," I bent down, picked it up, and tucked it into my inside jacket pocket."," Sáhl jsem pro něj a strčil si ho do vnitřní kapsy saka."
"spoke","speak","Mluvil","mluvit","impf"," and he spoke English with an Irish accent."," Mluvil anglicky s irským přízvukem."
"come","come","přijeli","přijet","pf"," ' They 've just come in from exercise, ' Holth said."," "" Právě přijeli z práce, "" poznamenal Holt."
"train","train","Trénujeme","trénovat","impf"," ' We train on the sand track on the racecourse. '"," "" Trénujeme s nimi na písečné dráze. """
"Come","come","Pojď","jít","impf"," ' Come this way, David, ' Arne said, and took me down a side passage with an open door at the end leading out to the racecourse."," "" Pojď tudy, Davide, "" vybídl mne Arne a vedl mne chodbou, na jejímž konci byly otevřené dveře, vedoucí k dráze."
"took","take","vedl","vést","impf"," ' Come this way, David, ' Arne said, and took me down a side passage with an open door at the end leading out to the racecourse."," "" Pojď tudy, Davide, "" vybídl mne Arne a vedl mne chodbou, na jejímž konci byly otevřené dveře, vedoucí k dráze."
"leading","lead","vedl","vést","impf"," ' Come this way, David, ' Arne said, and took me down a side passage with an open door at the end leading out to the racecourse."," "" Pojď tudy, Davide, "" vybídl mne Arne a vedl mne chodbou, na jejímž konci byly otevřené dveře, vedoucí k dráze."
"found","find","ocitli","ocitnout","pf"," A step or two before this door, Arne turned smartly right, and we found ourselves in the officials ' room from which the money had been stolen."," Asi dva kroky před otevřenými dveřmi Arne zabočil doprava a oba jsme se ocitli v místnosti rozhodčích, tedy v té, ze které zmizely peníze."
"asked","ask","žádali","žádat","impf"," ' I know we have asked the impossible."," "" Já vím, že jsme na panu Clevelandovi žádali nemožné."
"saw","see","postaral","postarat","pf"," But he could also make sure that the night-watchman saw nothing he should n't, because the night-watchman would carry out any attention-distracting task Arne gave him. '"," Taky se snadno postaral o to, aby noční hlídač byl někde jinde, mohl ho kdykoli něčím pověřit, někam ho poslat. """
"said","say","řekl","říci","pf"," ' This is speculation, ' he said."," "" To si vymýšlíte, "" řekl Sandvik."
"sat","sit","seděl","sedět","impf"," Knut sat still and quiet, keeping his promise that he would make no comment whatever I said."," Knut seděl asi nedutal, slíbil, že se do toho nebude plést, ať řeknu co řeknu."
"said","say","slíbil","slíbit","pf"," Knut sat still and quiet, keeping his promise that he would make no comment whatever I said."," Knut seděl asi nedutal, slíbil, že se do toho nebude plést, ať řeknu co řeknu."
"said","say","řeknu","říci","pf"," Knut sat still and quiet, keeping his promise that he would make no comment whatever I said."," Knut seděl asi nedutal, slíbil, že se do toho nebude plést, ať řeknu co řeknu."
"said","say","řeknu","říci","pf"," Knut sat still and quiet, keeping his promise that he would make no comment whatever I said."," Knut seděl asi nedutal, slíbil, že se do toho nebude plést, ať řeknu co řeknu."
"told","tell","řekl","říci","pf"," ' One of them told Arne to step away from me. '"," "" Jeden z nich řekl Arnemu, aby ode mne odstoupil. """
"talked","talk","Hovořil","hovořit","impf"," He talked faster, tumbling it out."," Hovořil stále rychleji, chtěl se vymluvit."
"talked","talk","vymluvit","vymluvit","pf"," He talked faster, tumbling it out."," Hovořil stále rychleji, chtěl se vymluvit."
"return","return","nevrátím","vrátit","pf"," This meant to Arne that if I did n't return the hunt would be on immediately and there might be no later opportunity to get into my room for the key."," Arnemu bylo jasné, že když se nevrátím, okamžitě se zahájí intenzivní pátrání a on už nebude mít příležitost dostat se do mého pokoje, aby si klíč vzal."
"get","get","zahájí","zahájit","pf"," This meant to Arne that if I did n't return the hunt would be on immediately and there might be no later opportunity to get into my room for the key."," Arnemu bylo jasné, že když se nevrátím, okamžitě se zahájí intenzivní pátrání a on už nebude mít příležitost dostat se do mého pokoje, aby si klíč vzal."
