"seen","see","Neviděla","vidět","impf"," "" Have you seen Pooh? """," "" Neviděla jsi Púa? """
"sing","sing","zpívat","zpívat","impf"," "" Very well, then, "" he said, "" I shall sing that first line twice, and perhaps if I sing it very quickly, I shall find myself singing the third and fourth lines before I have time to think of them, and that will be a Good Song."," "" Tak dobře, "" řekl si, "" zazpívám dvakrát první řádku, a možná že když ji zazpívám hodně rychle, budu najednou zpívat i třetí a čtvrtou, dřív než na to budu mít kdy myslit, a bude to pěkná píseň."
"singing","sing","zpívat","zpívat","impf"," "" Very well, then, "" he said, "" I shall sing that first line twice, and perhaps if I sing it very quickly, I shall find myself singing the third and fourth lines before I have time to think of them, and that will be a Good Song."," "" Tak dobře, "" řekl si, "" zazpívám dvakrát první řádku, a možná že když ji zazpívám hodně rychle, budu najednou zpívat i třetí a čtvrtou, dřív než na to budu mít kdy myslit, a bude to pěkná píseň."
"think","think","mít","mít","impf"," "" Very well, then, "" he said, "" I shall sing that first line twice, and perhaps if I sing it very quickly, I shall find myself singing the third and fourth lines before I have time to think of them, and that will be a Good Song."," "" Tak dobře, "" řekl si, "" zazpívám dvakrát první řádku, a možná že když ji zazpívám hodně rychle, budu najednou zpívat i třetí a čtvrtou, dřív než na to budu mít kdy myslit, a bude to pěkná píseň."
"think","think","myslit","myslit","impf"," "" Very well, then, "" he said, "" I shall sing that first line twice, and perhaps if I sing it very quickly, I shall find myself singing the third and fourth lines before I have time to think of them, and that will be a Good Song."," "" Tak dobře, "" řekl si, "" zazpívám dvakrát první řádku, a možná že když ji zazpívám hodně rychle, budu najednou zpívat i třetí a čtvrtou, dřív než na to budu mít kdy myslit, a bude to pěkná píseň."
"went","go","šel","jít","impf"," So, as he was just passing the Hundred Acre Wood, he went inside to call on Owl, who lived there."," A protože šel právě kolem Stokorcového lesa, zašel si do něho za Sovou, která tam bydlila."
"lived","live","bydlila","bydlet","impf"," So, as he was just passing the Hundred Acre Wood, he went inside to call on Owl, who lived there."," A protože šel právě kolem Stokorcového lesa, zašel si do něho za Sovou, která tam bydlila."
"said","say","řekl","říci","pf"," "" Good morning, Owl, "" he said."," "" Dobré jitro, Sovo, "" řekl."
"said","say","řekla","říci","pf"," "" Good morning, Pooh, "" said Owl."," "" Dobré jitro, Pú, "" řekla Sova."
"told","tell","neříkal","říkat","impf"," for he thought that he would like to be the first one to give a present, just as if he had thought of it without being told by anybody."," bylo by rádo přišlo s dárkem první, jako by na to bylo přišlo samo a nikdo mu o tom neříkal."
"running","run","utíkalo","utíkat","impf"," And running along, and thinking how pleased Eeyore would be, he did n't look where he was going ... and suddenly he put his foot in a rabbit hole, and fell down flat on his face."," Jak tak utíkalo a myslilo na to, jak asi bude Ijáček rád, nedalo pozor na cestu ... a najednou šláplo do králičí díry a upadlo na nos."
"thinking","think","myslilo","myslit","impf"," And running along, and thinking how pleased Eeyore would be, he did n't look where he was going ... and suddenly he put his foot in a rabbit hole, and fell down flat on his face."," Jak tak utíkalo a myslilo na to, jak asi bude Ijáček rád, nedalo pozor na cestu ... a najednou šláplo do králičí díry a upadlo na nos."
"put","put","nedalo","dát","pf"," And running along, and thinking how pleased Eeyore would be, he did n't look where he was going ... and suddenly he put his foot in a rabbit hole, and fell down flat on his face."," Jak tak utíkalo a myslilo na to, jak asi bude Ijáček rád, nedalo pozor na cestu ... a najednou šláplo do králičí díry a upadlo na nos."
"fell","fall","upadlo","upadnout","pf"," And running along, and thinking how pleased Eeyore would be, he did n't look where he was going ... and suddenly he put his foot in a rabbit hole, and fell down flat on his face."," Jak tak utíkalo a myslilo na to, jak asi bude Ijáček rád, nedalo pozor na cestu ... a najednou šláplo do králičí díry a upadlo na nos."
"lay","lie","leželo","ležet","impf"," Piglet lay there, wondering what had happened."," Prasátko tu leželo a nevědělo, co se stalo."
"said","say","řekl","říci","pf"," "" There 's a South Pole, "" said Christopher Robin, "" and I expect there 's an East Pole and a West Pole, though people do n't like talking about them. """," "" Ještě jižní točna, "" řekl Kryštůfek Robin, "" a tuším i východní a západní, ačkoli lidé o nich neradi mluví. """
"said","say","mluví","mluvit","impf"," "" There 's a South Pole, "" said Christopher Robin, "" and I expect there 's an East Pole and a West Pole, though people do n't like talking about them. """," "" Ještě jižní točna, "" řekl Kryštůfek Robin, "" a tuším i východní a západní, ačkoli lidé o nich neradi mluví. """
"talking","talk","mluví","mluvit","impf"," "" There 's a South Pole, "" said Christopher Robin, "" and I expect there 's an East Pole and a West Pole, though people do n't like talking about them. """," "" Ještě jižní točna, "" řekl Kryštůfek Robin, "" a tuším i východní a západní, ačkoli lidé o nich neradi mluví. """
"excited","excite","rozčilen","rozčílit","pf"," Pooh was very excited when he heard this, and suggested that they should have an Expotition to discover the East Pole, but Christopher Robin had thought of something else to do with Kanga;"," Pú byl všecek rozčilen, když to slyšel, a navrhl, aby udělali expudici a šli hledat východní točnu, ale Kryštůfek Robin měl i Klokanicí jiné plány;"
"heard","hear","slyšel","slyšet","impf"," Pooh was very excited when he heard this, and suggested that they should have an Expotition to discover the East Pole, but Christopher Robin had thought of something else to do with Kanga;"," Pú byl všecek rozčilen, když to slyšel, a navrhl, aby udělali expudici a šli hledat východní točnu, ale Kryštůfek Robin měl i Klokanicí jiné plány;"
"suggested","suggest","navrhl","navrhnout","pf"," Pooh was very excited when he heard this, and suggested that they should have an Expotition to discover the East Pole, but Christopher Robin had thought of something else to do with Kanga;"," Pú byl všecek rozčilen, když to slyšel, a navrhl, aby udělali expudici a šli hledat východní točnu, ale Kryštůfek Robin měl i Klokanicí jiné plány;"
"do","do","udělali","udělat","pf"," Pooh was very excited when he heard this, and suggested that they should have an Expotition to discover the East Pole, but Christopher Robin had thought of something else to do with Kanga;"," Pú byl všecek rozčilen, když to slyšel, a navrhl, aby udělali expudici a šli hledat východní točnu, ale Kryštůfek Robin měl i Klokanicí jiné plány;"
"do","do","šli","jít","impf"," Pooh was very excited when he heard this, and suggested that they should have an Expotition to discover the East Pole, but Christopher Robin had thought of something else to do with Kanga;"," Pú byl všecek rozčilen, když to slyšel, a navrhl, aby udělali expudici a šli hledat východní točnu, ale Kryštůfek Robin měl i Klokanicí jiné plány;"
"thought","think","měl","mít","impf"," Pooh was very excited when he heard this, and suggested that they should have an Expotition to discover the East Pole, but Christopher Robin had thought of something else to do with Kanga;"," Pú byl všecek rozčilen, když to slyšel, a navrhl, aby udělali expudici a šli hledat východní točnu, ale Kryštůfek Robin měl i Klokanicí jiné plány;"
"see","see","Viděl","vidět","impf"," He could see the honey, he could smell the honey, but he could n't quite reach the honey."," Viděl med, cítil med, ale nemohl se dobře na med dostat."
"smell","smell","cítil","cítit","impf"," He could see the honey, he could smell the honey, but he could n't quite reach the honey."," Viděl med, cítil med, ale nemohl se dobře na med dostat."
"called","call","zavolal","zavolat","pf"," After a little while he called down to you."," Po chvilce na tebe zavolal."
"think","think","Myslím","myslet","impf"," "" I think the bees SUSPECT something! """," "" Myslím, že včely něco větří. """
"said","say","řekl","říci","pf"," "" Oh, Bear! "" said Christopher Robin."," "" Ach Medvídku! "" řekl Kryštůfek Robin."
"said","say","řekl","říci","pf"," "" So do I, "" said Pooh."," "" Já tebe taky, "" řekl Pú."
"gets","get","dostane","dostat","pf"," In which Eeyore has a Birthday and gets Two Presents"," ve které má Ijáček narozeniny a dostane dva dárky"
"looked","look","hleděl","hledět","impf"," EEYORE, the old grey Donkey, stood by the side of the stream, and looked at himself in the water."," Ijáček, starý šedivý osel, stál na břehu potoka a hleděl na svůj obraz ve vodě."
"said","say","řekl","říci","pf"," "" Pathetic, "" he said."," "" Dojemný, "" řekl."
"remember","remember","Nepamatuješ","pamatovat","impf"," Do n't you remember? """," Nepamatuješ se? """
"remember","remember","Pamatuju","pamatovat","impf"," "" I do remember, and then when I try to remember, I forget. """," "" Pamatuju, ale když se chci rozpomenout, tak to nejde. """
"remember","remember","Pamatuju","pamatovat","impf"," "" I do remember, and then when I try to remember, I forget. """," "" Pamatuju, ale když se chci rozpomenout, tak to nejde. """
"do","do","nejde","jít","impf"," "" I do remember, and then when I try to remember, I forget. """," "" Pamatuju, ale když se chci rozpomenout, tak to nejde. """
"catch","catch","chytit","chytit","pf"," "" That day when Pooh and Piglet tried to catch the Heffalump - """," "" Jak jednou Pú s Prasátkem chtěli chytit Slona ... """
"catch","catch","nechytili","chytit","pf"," "" They did n't catch it, did they? """," "" A nechytili ho, viď? """
"catch","catch","Chytil","chytit","pf"," Did I catch it? """," Chytil jsem ho já? """
"nodded","nod","přikývl","přikývnout","pf"," Christopher Robin nodded."," Kryštůfek Robin přikývl."
"go","go","šel","jít","impf"," "" And I would go in after it, "" said Pooh excitedly, "" only very carefully so as not to hurt myself, and I would get to the Jar of Honey, and I should lick round the edges first of all, pretending that there was n't any more, you know, and then I should walk away and think about it a little, and then I should come back and start licking in the middle of the jar, and then - """," "" A já bych šel za ním, "" řekl Pú všecek vzrušen, "" ale moc opatrně, abych si něco neudělal, a dostal bych se k lahvičce s medem a nejdřív bych olizoval okraj, jako by tam už nic nebylo, víš, a pak bych poodešel a rozmyslil si to a zase se vrátil a začal lízat zprostředka a potom - """
"walk","walk","šel","jít","impf"," "" And I would go in after it, "" said Pooh excitedly, "" only very carefully so as not to hurt myself, and I would get to the Jar of Honey, and I should lick round the edges first of all, pretending that there was n't any more, you know, and then I should walk away and think about it a little, and then I should come back and start licking in the middle of the jar, and then - """," "" A já bych šel za ním, "" řekl Pú všecek vzrušen, "" ale moc opatrně, abych si něco neudělal, a dostal bych se k lahvičce s medem a nejdřív bych olizoval okraj, jako by tam už nic nebylo, víš, a pak bych poodešel a rozmyslil si to a zase se vrátil a začal lízat zprostředka a potom - """
"come","come","šel","jít","impf"," "" And I would go in after it, "" said Pooh excitedly, "" only very carefully so as not to hurt myself, and I would get to the Jar of Honey, and I should lick round the edges first of all, pretending that there was n't any more, you know, and then I should walk away and think about it a little, and then I should come back and start licking in the middle of the jar, and then - """," "" A já bych šel za ním, "" řekl Pú všecek vzrušen, "" ale moc opatrně, abych si něco neudělal, a dostal bych se k lahvičce s medem a nejdřív bych olizoval okraj, jako by tam už nic nebylo, víš, a pak bych poodešel a rozmyslil si to a zase se vrátil a začal lízat zprostředka a potom - """
