"meet","meet","nesetkáme","setkat","pf"," "" And I will let you go at that - and may we never meet again! """," "" Především skoncuju s vámi - a kéž se už nikdy nesetkáme! """
"heard","hear","slyšeli","slyšet","impf"," The dwarves heard the awful rumour of his flight, and they crouched against the walls of the grassy terrace cringing under boulders, hoping somehow to escape the frightful eyes of the hunting dragon."," Trpaslíci slyšeli příšerný randál jeho letu, choulili se ke stěnám travnaté terasy a krčili se pod balvany, doufajíce, že nějak uniknou hrozivým očím draka na lovu."
"cringing","cringe","krčili","krčit","impf"," The dwarves heard the awful rumour of his flight, and they crouched against the walls of the grassy terrace cringing under boulders, hoping somehow to escape the frightful eyes of the hunting dragon."," Trpaslíci slyšeli příšerný randál jeho letu, choulili se ke stěnám travnaté terasy a krčili se pod balvany, doufajíce, že nějak uniknou hrozivým očím draka na lovu."
"hoping","hope","doufajíce","doufat","impf"," The dwarves heard the awful rumour of his flight, and they crouched against the walls of the grassy terrace cringing under boulders, hoping somehow to escape the frightful eyes of the hunting dragon."," Trpaslíci slyšeli příšerný randál jeho letu, choulili se ke stěnám travnaté terasy a krčili se pod balvany, doufajíce, že nějak uniknou hrozivým očím draka na lovu."
"escape","escape","uniknou","uniknout","pf"," The dwarves heard the awful rumour of his flight, and they crouched against the walls of the grassy terrace cringing under boulders, hoping somehow to escape the frightful eyes of the hunting dragon."," Trpaslíci slyšeli příšerný randál jeho letu, choulili se ke stěnám travnaté terasy a krčili se pod balvany, doufajíce, že nějak uniknou hrozivým očím draka na lovu."
"saw","see","viděli","vidět","impf"," I am afraid that was the last they ever saw of those excellent little ponies, including a jolly sturdy little white fellow that Elrond had lent to Gandalf, since his horse was not suitable for the mountain-paths."," Bohužel, tohle bylo naposledy, co viděli své znamenité poníky včetně pěkného a statného bělouška, kterého Elrond půjčil Gandalfovi, protože čarodějův kůň by se nehodil na horské stezky."
"lent","lend","půjčil","půjčit","pf"," I am afraid that was the last they ever saw of those excellent little ponies, including a jolly sturdy little white fellow that Elrond had lent to Gandalf, since his horse was not suitable for the mountain-paths."," Bohužel, tohle bylo naposledy, co viděli své znamenité poníky včetně pěkného a statného bělouška, kterého Elrond půjčil Gandalfovi, protože čarodějův kůň by se nehodil na horské stezky."
"eat","eat","jedí","jíst","impf"," For goblins eat horses and ponies and donkeys ( and other much more dreadful things ), and they are always hungry."," Skřetové totiž jedí koně a poníky a osly ( i jiné mnohem horší věci ) a jsou pořád hladoví."
"thinking","think","mysleli","myslet","impf"," Just now however the prisoners were thinking only of themselves."," V téhle chvíli však zajatci mysleli jenom na sebe."
"taken","take","užívat","užívat","impf"," Evidently people had given up going that way, and the goblins must have opened their new entrance at the top of the pass the dwarves had taken, quite recently, because it had been found quite safe up to now."," Pocestní pak zřejmě přestali oné stezky užívat a skřetové byli nuceni otevřít nový vchod na vrcholku průsmyku, kterým šli trpaslíci, a to jistě docela nedávno, poněvadž až dosud byla ta stezka úplně bezpečná."
"opened","open","otevřít","otevřít","pf"," Evidently people had given up going that way, and the goblins must have opened their new entrance at the top of the pass the dwarves had taken, quite recently, because it had been found quite safe up to now."," Pocestní pak zřejmě přestali oné stezky užívat a skřetové byli nuceni otevřít nový vchod na vrcholku průsmyku, kterým šli trpaslíci, a to jistě docela nedávno, poněvadž až dosud byla ta stezka úplně bezpečná."
"going","go","šli","jít","impf"," Evidently people had given up going that way, and the goblins must have opened their new entrance at the top of the pass the dwarves had taken, quite recently, because it had been found quite safe up to now."," Pocestní pak zřejmě přestali oné stezky užívat a skřetové byli nuceni otevřít nový vchod na vrcholku průsmyku, kterým šli trpaslíci, a to jistě docela nedávno, poněvadž až dosud byla ta stezka úplně bezpečná."
"said","say","řekl","říci","pf"," "" I must see if I ca n't find a more or less decent giant to block it up again, "" said Gandalf, "" or soon there will be no getting over the mountains at all. """," "" Musím se poohlédnout po nějakém víceméně slušném obrovi, aby jim ten vchod zase zavalil, "" řekl Gandalf, "" nebo brzy nebude možný vůbec žádný přechod přes hory. """
"heard","hear","uslyšel","uslyšet","pf"," As soon as Gandalf had heard Bilbo 's yell he realized what had happened."," Jakmile Gandalf uslyšel v jeskyni Bilbovo zaječení, uvědomil si, co se stalo."
"realized","realize","uvědomil","uvědomit","pf"," As soon as Gandalf had heard Bilbo 's yell he realized what had happened."," Jakmile Gandalf uslyšel v jeskyni Bilbovo zaječení, uvědomil si, co se stalo."
"began","begin","začal","začít","pf"," After a while Gollum began to hiss with pleasure to himself :"," Po chvíli si Glum začal rozkošnicky šišlat pro sebe :"
"began","begin","začal","začít","pf"," He began to peer at Bilbo out of the darkness."," A začal po Bilbovi ze tmy pošilhávat."
"gave","give","dal","dát","pf"," "" I gave you a good long chance just now. """," "" Já vám prve taky dal spoustu času! """
"beginning","begin","začal","začít","pf"," "" It must make haste, haste! "" said Gollum, beginning to climb out of his boat on to the shore to get at Bilbo."," "" Muší ši to pošpíšit, pošpíšit! "" naléhal Glum a začal vylézat z člunu na břeh, aby se na Bilba vrhl."
"filled","fill","Naplnili","naplnit","pf"," Every vessel in the town was filled with water, every warrior was armed, every arrow and dart was ready, and the bridge to the land was thrown down and destroyed, before the roar of Smaug 's terrible approach grew loud, and the lake rippled red as fire beneath the awful beating of his wings."," Naplnili všechny nádoby ve městě vodou, všichni válečníci se ozbrojili, kdejaký luk a šíp byl v pohotovosti a most na souš byl stržen a zničen, ještě než ryk strašného drakova letu zaburácel naplno a než se jezero začeřilo rudě jako oheň pod děsivým máváním jeho křídel."
"destroyed","destroy","zničen","zničit","pf"," Every vessel in the town was filled with water, every warrior was armed, every arrow and dart was ready, and the bridge to the land was thrown down and destroyed, before the roar of Smaug 's terrible approach grew loud, and the lake rippled red as fire beneath the awful beating of his wings."," Naplnili všechny nádoby ve městě vodou, všichni válečníci se ozbrojili, kdejaký luk a šíp byl v pohotovosti a most na souš byl stržen a zničen, ještě než ryk strašného drakova letu zaburácel naplno a než se jezero začeřilo rudě jako oheň pod děsivým máváním jeho křídel."
"foiled","foil","zmařen","zmařit","pf"," Amid shrieks and wailing and the shouts of men he came over them, swept towards the bridges and was foiled!"," Ve vřavě lidských výkřiků a jekotu a kvílení jim přeletěl nad hlavami, namířil si to k mostům - a jeho úmysl byl zmařen!"
"saw","see","vidět","vidět","impf"," The nastiest things they saw were the cobwebs : dark dense cobwebs with threads extraordinarily thick, often stretched from tree to tree, or tangled in the lower branches on either side of them."," To nejodpornější, co mohli vidět, byly pavučiny : temné husté pavučiny s mimořádně tlustými vlákny, často napjaté mezi stromy nebo rozvěšené na nižších větvích po obou stranách stezky."
"guess","guess","uhodnout","uhodnout","pf"," There were none stretched across the path, but whether because some magic kept it clear, or for what other reason they could not guess."," Přes stezku nebyly napjaté žádné, ale nedalo se uhodnout, jestli ji udržuje volnou nějaké kouzlo či co jiného."
"kept","keep","udržuje","udržovat","impf"," There were none stretched across the path, but whether because some magic kept it clear, or for what other reason they could not guess."," Přes stezku nebyly napjaté žádné, ale nedalo se uhodnout, jestli ji udržuje volnou nějaké kouzlo či co jiného."
"seemed","seem","zdál","zdát","impf"," It was not long before they grew to hate the forest as heartily as they had hated the tunnels of the goblins, and it seemed to offer even less hope of any ending."," Netrvalo dlouho a hvozd se jim zprotivil stejně srdečně jako předtím skřetí tunely a zdál se skýtat ještě méně naděje, že kdy skončí."
"offer","offer","skýtat","skýtat","impf"," It was not long before they grew to hate the forest as heartily as they had hated the tunnels of the goblins, and it seemed to offer even less hope of any ending."," Netrvalo dlouho a hvozd se jim zprotivil stejně srdečně jako předtím skřetí tunely a zdál se skýtat ještě méně naděje, že kdy skončí."
"brought","bring","přinášeli","přinášet","impf"," and they often brought us secret news, and were rewarded with such bright things as they coveted to hide in their dwellings."," často nám přinášeli tajné zprávy a my se jim odměňovali lesklými věcičkami, které si s oblibou schovávají ve svých hnízdech."
"rewarded","reward","odměňovali","odměňovat","impf"," and they often brought us secret news, and were rewarded with such bright things as they coveted to hide in their dwellings."," často nám přinášeli tajné zprávy a my se jim odměňovali lesklými věcičkami, které si s oblibou schovávají ve svých hnízdech."
