"wants","want","chtělo","chtít","impf"," You think I 'm stubborn? Amanda wants to shout."," A to tvrdíte, že já jsem tvrdohlavá? chtělo se vykřiknout Amandě."
"sees","see","viděla","vidět","impf"," What Amanda sees : a small woman in an unflattering prison uniform, a dark green sweatsuit trimmed in garish pink."," Co Amanda viděla : malou ženu v ošklivé vězeňské uniformě, tmavě zelené teplákové soupravě lemované křiklavou růžovou."
"turns","turn","zamířil","zamířit","pf"," The rhetorical question slams against Amanda 's brain as Ben turns the car onto the Gardiner Expressway, heading west toward the 401. What the hell are you talking about?"," Ta řečnická otázka se jí zařízla do mozku ve chvíli, když Ben stočil volant vozu ke Gardinerské spojce a zamířil na západ ke 401."
"wants","want","chtělo","chtít","impf"," she wants to shout."," O čem to kčertu mluví? chtělo se jí vykřiknout."
"shout","shout","vykřiknout","vykřiknout","pf"," she wants to shout."," O čem to kčertu mluví? chtělo se jí vykřiknout."
"asks","ask","zeptala","zeptat","pf"," "" So, what 's your girlfriend 's name? "" she asks instead."," "" No, a jak se jmenuje tvoje přítelkyně? "" zeptala se místo toho."
"hesitates","hesitate","Zaváhal","zaváhat","pf"," He hesitates."," Zaváhal."
"told","tell","Řekla","říci","pf"," "" I told him you were n't back from court yet."," "" Řekla jsem mu, že jste se ještě nevrátila od soudu."
"left","leave","Nechal","nechat","pf"," He left his home number, said you can phone him as late as you want. """," Nechal mi svoje číslo domů a vzkazuje, že máte zavolat kdykoli, i hodně pozdě. """
"phone","phone","zavolat","zavolat","pf"," He left his home number, said you can phone him as late as you want. """," Nechal mi svoje číslo domů a vzkazuje, že máte zavolat kdykoli, i hodně pozdě. """
"drops","drop","upustila","upustit","pf"," Amanda drops the file to the desk, plays with the corner of another."," Amanda upustila papír na stůl a začala si pohrávat s růžkem dalšího dokumentu."
"ask","ask","zeptat","zeptat","pf"," "" Can I ask you a question? """," "" Můžu se na něco zeptat? """
"lifts","lift","zvedla","zvednout","pf"," Amanda lifts her eyes to her secretary, finds herself holding her breath."," Amanda zvedla k sekretářce oči a uvědomila si, že přitom zadržuje dech."
"holding","hold","zadržuje","zadržovat","impf"," Amanda lifts her eyes to her secretary, finds herself holding her breath."," Amanda zvedla k sekretářce oči a uvědomila si, že přitom zadržuje dech."
"closes","close","zavřela","zavřít","pf"," Amanda closes her eyes, sees her mother sitting on her living-room sofa, staring at the roaring fire in the fireplace, seemingly oblivious to the sparks spraying toward her feet."," Amanda zavřela oči a uviděla matku, jak sedí na pohovce v obývacím pokoji, zírá do plamenů v krbu a je očividně lhostejná k jiskrám, které jí přistávají kolem nohou."
"sees","see","uviděla","uvidět","pf"," Amanda closes her eyes, sees her mother sitting on her living-room sofa, staring at the roaring fire in the fireplace, seemingly oblivious to the sparks spraying toward her feet."," Amanda zavřela oči a uviděla matku, jak sedí na pohovce v obývacím pokoji, zírá do plamenů v krbu a je očividně lhostejná k jiskrám, které jí přistávají kolem nohou."
"sitting","sit","sedí","sedět","impf"," Amanda closes her eyes, sees her mother sitting on her living-room sofa, staring at the roaring fire in the fireplace, seemingly oblivious to the sparks spraying toward her feet."," Amanda zavřela oči a uviděla matku, jak sedí na pohovce v obývacím pokoji, zírá do plamenů v krbu a je očividně lhostejná k jiskrám, které jí přistávají kolem nohou."
"staring","stare","zírá","zírat","impf"," Amanda closes her eyes, sees her mother sitting on her living-room sofa, staring at the roaring fire in the fireplace, seemingly oblivious to the sparks spraying toward her feet."," Amanda zavřela oči a uviděla matku, jak sedí na pohovce v obývacím pokoji, zírá do plamenů v krbu a je očividně lhostejná k jiskrám, které jí přistávají kolem nohou."
"decides","decide","rozhodla","rozhodnout","pf"," Okay, she decides, slowly reopening her eyes."," No tak dobře, rozhodla se a pomalu otevřela oči."
"reopening","reopen","otevřela","otevřít","pf"," Okay, she decides, slowly reopening her eyes."," No tak dobře, rozhodla se a pomalu otevřela oči."
"questioned","question","vyslýchala","vyslýchat","impf"," I 've questioned difficult witnesses before."," Už dřív jsem vyslýchala svědky, s nimiž byla obtížná domluva."
"come","come","přijít","přijít","pf"," Sometimes it 's necessary to come in the back door, catch them off guard."," Někdy je zapotřebí přijít k nim zadními dveřmi, chytit je v nestřežené chvíli."
"catch","catch","chytit","chytit","pf"," Sometimes it 's necessary to come in the back door, catch them off guard."," Někdy je zapotřebí přijít k nim zadními dveřmi, chytit je v nestřežené chvíli."
"hurt","hurt","neuškodilo","uškodit","pf"," "" A little bit of sun never hurt anyone. """," "" Trochu slunce ještě nikomu neuškodilo. """
"go","go","začala","začít","pf"," I swear I thought she was gonna pull it right out of my head, and I 'm yelling at her to let go."," "" A vona mě chytila pořádně tvrdě a začala s nima škubat, a já na ni ječel, ajť toho nechá."
"let","let","nechá","nechat","pf"," I swear I thought she was gonna pull it right out of my head, and I 'm yelling at her to let go."," "" A vona mě chytila pořádně tvrdě a začala s nima škubat, a já na ni ječel, ajť toho nechá."
"hurt","hurt","Bolelo","bolet","impf"," It hurt like hell, and I did n't know how to get her to stop."," Bolelo to jako čert, a vubec sem nevěděl, jak ji mám zastavit."
"closes","close","zavřela","zavřít","pf"," Somewhere between Lawrence Avenue and Eglinton, Amanda closes her eyes and pretends to be dozing."," Někde mezi Lawrenceovou ulicí a Eglintonem zavřela Amanda oči a předstírala, že podřimuje."
"pretends","pretend","předstírala","předstírat","impf"," Somewhere between Lawrence Avenue and Eglinton, Amanda closes her eyes and pretends to be dozing."," Někde mezi Lawrenceovou ulicí a Eglintonem zavřela Amanda oči a předstírala, že podřimuje."
"see","see","vidět","vidět","impf"," She has no desire to see the changes to the city time has wrought, and even less desire to pursue the conversation."," Nechtěla vidět, jak se město kolem ní změnilo, a ještě míň toužila po pokračování v konverzaci."
"awakens","awaken","probudila","probudit","pf"," Amazingly, the ruse drifts into reality, and Amanda awakens just as Ben is pulling into the driveway of the beautiful midtown hotel."," Její předstírání se jakýmsi zázrakem stalo skutečností a Amanda se probudila teprve ve chvíli, kdy Ben zatočil na příjezdovou cestu před výstavným městským hotelem."
"fell","fall","Usnula","usnout","pf"," "" I fell asleep? """," "" Usnula jsem? """
"confirms","confirm","potvrdil","potvrdit","pf"," "" Snores and all, "" Ben confirms."," "" Chrápalas, "" potvrdil Ben."
"change","change","nemění","měnit","impf"," "" I guess some things never change. """," "" Myslím, že některé věci se nikdy nemění. """
"asks","ask","zeptala","zeptat","pf"," What 's the matter with you? she asks herself impatiently."," Co je to s tebou? zeptala se sama sebe netrpělivě."
"imagining","imagine","představovat","představovat","impf"," Are you going to spend the next few days imagining every woman with two children that you see is Mrs. Mallins?"," To si dalších čtrnáct dní budeš představovat, že každá žena se dvěma dětmi, kterou potkáš, je paní Mallinsová?"
"see","see","potkáš","potkat","pf"," Are you going to spend the next few days imagining every woman with two children that you see is Mrs. Mallins?"," To si dalších čtrnáct dní budeš představovat, že každá žena se dvěma dětmi, kterou potkáš, je paní Mallinsová?"
"whispers","whisper","zašeptala","zašeptat","pf"," "" This is so not like you, "" she whispers into the collar of her coat."," "" To se ti ale vůbec nepodobá, "" zašeptala do vyhrnutého límce kabátu."
"staring","stare","zírala","zírat","impf"," She walks toward the sitting area to the left of the hotel entrance, stands for several minutes staring at the empty seats."," Vykročila do levé části haly, kde byly pohovky, a několik minut jen tak zírala na prázdná místa."
"do","do","udělala","udělat","pf"," "" Any guesses as to why she 'd do such a stupid thing? """," "" A myslíš si něco o tom, proč takovou pitomost vůbec udělala? """
"realizes","realize","uvědomila","uvědomit","pf"," Amanda realizes she is both angry and scared."," Amanda si uvědomila, že je napůl vyděšená a napůl rozzuřená."
"die","die","zemřít","zemřít","pf"," Scared that her mother might die, and angry at herself for being scared."," Vyděšená, že by její matka mohla zemřít, a rozzuřená, že se nechala tak vyděsit."
"scared","scare","vyděsit","vyděsit","pf"," Scared that her mother might die, and angry at herself for being scared."," Vyděšená, že by její matka mohla zemřít, a rozzuřená, že se nechala tak vyděsit."
"think","think","Myslíš","myslet","impf"," "" Do you think she did it because of our visit?"," "" Myslíš, že to udělala kvůli naší návštěvě?"
"Do","do","udělala","udělat","pf"," "" Do you think she did it because of our visit?"," "" Myslíš, že to udělala kvůli naší návštěvě?"
"did","do","udělala","udělat","pf"," "" Do you think she did it because of our visit?"," "" Myslíš, že to udělala kvůli naší návštěvě?"
"realized","realize","uvědomila","uvědomit","pf"," Because she realized how close we were to fnding out the truth? """," Protože si uvědomila, jak blízko k pravdě jsme se dostali? """
"wants","want","touží","toužit","impf"," that she wants to take her mother in her arms and magically kiss away those bruises, and tell her that she understands."," a že touží vzít matku do náručí a zlíbat ji na ty modřiny, říct jí, že už chápe."
"take","take","vzít","vzít","pf"," that she wants to take her mother in her arms and magically kiss away those bruises, and tell her that she understands."," a že touží vzít matku do náručí a zlíbat ji na ty modřiny, říct jí, že už chápe."
"tell","tell","říct","říci","pf"," that she wants to take her mother in her arms and magically kiss away those bruises, and tell her that she understands."," a že touží vzít matku do náručí a zlíbat ji na ty modřiny, říct jí, že už chápe."
"take","take","chápe","chápat","impf"," that she wants to take her mother in her arms and magically kiss away those bruises, and tell her that she understands."," a že touží vzít matku do náručí a zlíbat ji na ty modřiny, říct jí, že už chápe."
"understands","understand","chápe","chápat","impf"," that she wants to take her mother in her arms and magically kiss away those bruises, and tell her that she understands."," a že touží vzít matku do náručí a zlíbat ji na ty modřiny, říct jí, že už chápe."
"says","say","řekla","říci","pf"," "" That was one hell of a stupid stunt you pulled, "" she says instead, stubbornly refusing to feel sorry for the woman, to allow the small measure of insight she has gleaned into her mother 's behavior to sway her sympathies."," "" To byla ale zatracená mrcha, cos ji oškubala, "" řekla místo toho, tvrdohlavě odmítající cítit soustrast s tou ženou, uvolnit místo pocitu, že v houbi duše ji začíná chápat a soucítit s ní."
