"mentioned","mention","zmínil","zmínit","pf"," He mentioned the vicinity to the realtor as an area where he was interested in buying a lot on which to build a beach house for his wife and four children."," O okolí domu se před agentkou zmínil jako o místu, o jehož koupi se velice zajímá, aby tam mohl postavit plážový dům pro svoji ženu a čtyři děti."
"called","call","volal","volat","impf"," But since they 'd left the ranch he had called Wick at half-hour intervals even though Wick had assured him he would be notified immediately if they spotted Lozada at any point on the long drive to Galveston."," Jakmile ovšem opustili ranč, volal v půlhodinových intervalech, přestože ho Wick ubezpečil, že by ho okamžitě uvědomil, kdyby Lozadu během dlouhé jízdy do Galvestonu kdekoliv zahlédli."
"notified","notify","uvědomil","uvědomit","pf"," But since they 'd left the ranch he had called Wick at half-hour intervals even though Wick had assured him he would be notified immediately if they spotted Lozada at any point on the long drive to Galveston."," Jakmile ovšem opustili ranč, volal v půlhodinových intervalech, přestože ho Wick ubezpečil, že by ho okamžitě uvědomil, kdyby Lozadu během dlouhé jízdy do Galvestonu kdekoliv zahlédli."
"spotted","spot","zahlédli","zahlédnout","pf"," But since they 'd left the ranch he had called Wick at half-hour intervals even though Wick had assured him he would be notified immediately if they spotted Lozada at any point on the long drive to Galveston."," Jakmile ovšem opustili ranč, volal v půlhodinových intervalech, přestože ho Wick ubezpečil, že by ho okamžitě uvědomil, kdyby Lozadu během dlouhé jízdy do Galvestonu kdekoliv zahlédli."
"insisted","insist","trval","trvat","impf"," Wick had insisted on taking his pickup, and he had insisted on driving."," Wick trval na tom, že pojedou jeho vozem a že bude řídit."
"taking","take","trval","trvat","impf"," Wick had insisted on taking his pickup, and he had insisted on driving."," Wick trval na tom, že pojedou jeho vozem a že bude řídit."
"insisted","insist","trval","trvat","impf"," Wick had insisted on taking his pickup, and he had insisted on driving."," Wick trval na tom, že pojedou jeho vozem a že bude řídit."
"driving","drive","pojedou","jet","impf"," Wick had insisted on taking his pickup, and he had insisted on driving."," Wick trval na tom, že pojedou jeho vozem a že bude řídit."
"driving","drive","řídit","řídit","impf"," Wick had insisted on taking his pickup, and he had insisted on driving."," Wick trval na tom, že pojedou jeho vozem a že bude řídit."
"avoided","avoid","Vyhýbali","vyhýbat","impf"," They avoided talking at all."," Vyhýbali se tomu, aby spolu vůbec mluvili."
"talking","talk","mluvili","mluvit","impf"," They avoided talking at all."," Vyhýbali se tomu, aby spolu vůbec mluvili."
"asking","ask","žádal","žádat","impf"," The prosecutor was asking for the death penalty. """," Žalobce žádal trest smrti. """
"asking","ask","požádáni","požádat","pf"," "" We jurors were informed going in that the DA was asking for the death penalty."," "" Jako porotci jsme byli požádáni, abychom se věnovali tomu, za co státní zástupce požaduje trest smrti."
"asking","ask","požaduje","požadovat","impf"," "" We jurors were informed going in that the DA was asking for the death penalty."," "" Jako porotci jsme byli požádáni, abychom se věnovali tomu, za co státní zástupce požaduje trest smrti."
"voted","vote","hlasovali","hlasovat","impf"," That was n't the reason we voted to acquit. """," To nebyl důvod, proč jsme hlasovali pro zproštění viny. """
"resolved","resolve","rozhodl","rozhodnout","pf"," Only yesterday he had resolved to take his time and devise something special for Threadgill."," Teprve včera se rozhodl, že si vyhradí čas a vymyslí pro Threadgilla něco speciálního."
"devise","devise","vymyslí","vymyslit","pf"," Only yesterday he had resolved to take his time and devise something special for Threadgill."," Teprve včera se rozhodl, že si vyhradí čas a vymyslí pro Threadgilla něco speciálního."
"act","act","jednat","jednat","impf"," But last night it had become clear that he must act without delay."," Včera večer ale začalo být jasné, že musí jednat bezodkladně."
"drink","drink","nevypije","vypít","pf"," \bu did n't drink a decanter of Louis XIII like a can of soda."," Člověk nevypije karafu vybraného koňaku jako plechovku sodovky."
"deprived","deprive","připraven","připravit","pf"," He was being deprived of the savoring."," Byl připraven o to, aby si to vychutnal."
"savoring","savor","vychutnal","vychutnat","pf"," He was being deprived of the savoring."," Byl připraven o to, aby si to vychutnal."
"meant","mean","znamenalo","znamenat","impf"," But if it meant Threadgill would be dead sooner rather than later, he could accept that."," Jestli to ale znamenalo, že Threadgill bude po smrti spíš dřív než později, pak se s tím dokázal smířit."
"forced","force","vnutil","vnutit","pf"," "" T. Dan forced the gun into my hand and told me what to tell the police when they arrived."," "" T. Dan mi vnutil zbraň do ruky a řekl mi, co mám říkat policii, až přijede."
"told","tell","řekl","říci","pf"," "" T. Dan forced the gun into my hand and told me what to tell the police when they arrived."," "" T. Dan mi vnutil zbraň do ruky a řekl mi, co mám říkat policii, až přijede."
"tell","tell","řekl","říci","pf"," "" T. Dan forced the gun into my hand and told me what to tell the police when they arrived."," "" T. Dan mi vnutil zbraň do ruky a řekl mi, co mám říkat policii, až přijede."
"told","tell","říkat","říkat","impf"," "" T. Dan forced the gun into my hand and told me what to tell the police when they arrived."," "" T. Dan mi vnutil zbraň do ruky a řekl mi, co mám říkat policii, až přijede."
"tell","tell","říkat","říkat","impf"," "" T. Dan forced the gun into my hand and told me what to tell the police when they arrived."," "" T. Dan mi vnutil zbraň do ruky a řekl mi, co mám říkat policii, až přijede."
"arrived","arrive","přijede","přijet","pf"," "" T. Dan forced the gun into my hand and told me what to tell the police when they arrived."," "" T. Dan mi vnutil zbraň do ruky a řekl mi, co mám říkat policii, až přijede."
"realized","realize","uvědomila","uvědomit","pf"," I went along because ... because at first I was too stunned to do otherwise. Later, I realized that it was, ultimately, my fault. """," Poslechla jsem, protože ... protože nejdřív jsem byla moc šokovaná, abych se zachovala jinak, a potom jsem si uvědomila, že je to nakonec moje vina. """
"contested","contest","nezpochybnil","zpochybnit","pf"," "" No one ever contested T. Dan 's story?"," "" Nikdo nikdy T. Danovu verzi nezpochybnil?"
"questioned","question","nepochybovala","pochybovat","impf"," She never questioned anything T. Dan told her."," Nikdy nepochybovala o ničem, co jí T. Dan řekl."
"told","tell","řekl","říci","pf"," She never questioned anything T. Dan told her."," Nikdy nepochybovala o ničem, co jí T. Dan řekl."
"recommend","recommend","nedoporučuju","doporučovat","impf"," The Baptist go back to church tonight, so I do n't recommend the Mex'can platter for lunch."," Baptisti se večer vracej do kostela, takže nedoporučuju k obědu mexickou mísu."
"skip","skip","vynechat","vynechat","pf"," But the Methodist can skip the evenin ' service without fearin ' hell-fire and damnation, so they 're fine with hot and spicy. """," Metodisti ale můžou vynechat večerní bohoslužbu a nemusej se bát ohně pekelného a zatracení, takže si klidně můžou dát něco pálivého a kořeněného. """
"said","say","řekl","říci","pf"," "" Wesley said some things about her that did n't sit well with Threadgill."," "" Wesley o ní řekl něco, co Threadgillovi nesedlo."
"sit","sit","nesedlo","sednout","pf"," "" Wesley said some things about her that did n't sit well with Threadgill."," "" Wesley o ní řekl něco, co Threadgillovi nesedlo."
"attacked","attack","Napadl","napadnout","pf"," He attacked Wesley."," Napadl Wesleyho."
"pulled","pull","vytáhl","vytáhnout","pf"," Wesley pulled his pistol and threatened to have Threadgill locked up until he cooled off."," Wesley vytáhl pistoli a pohrozil mu, že ho zavře, dokud nevychladne."
"threatened","threaten","pohrozil","pohrozit","pf"," Wesley pulled his pistol and threatened to have Threadgill locked up until he cooled off."," Wesley vytáhl pistoli a pohrozil mu, že ho zavře, dokud nevychladne."
"locked","lock","zavře","zavřít","pf"," Wesley pulled his pistol and threatened to have Threadgill locked up until he cooled off."," Wesley vytáhl pistoli a pohrozil mu, že ho zavře, dokud nevychladne."
"came","come","Přiběhnou","přiběhnout","pf"," "" Cops came running in, all trying to figure out what had happened."," Přiběhnou poldové a všichni se snaží zjistit, co se stalo."
"trying","try","snaží","snažit","impf"," "" Cops came running in, all trying to figure out what had happened."," Přiběhnou poldové a všichni se snaží zjistit, co se stalo."
"broken","break","neprorazilo","prorazit","pf"," There was a deep impression of the bottle cap on the ball of his foot, but it had n't broken the skin."," Víčko se obtisklo hluboko do chodidla, ale kůži neprorazilo."
"sat","sit","usedl","usednout","pf"," Showing no sympathy whatsoever, Oren sat down across from him."," Bez nejmenší známky nějakého soucitu usedl Oren naproti němu."
"forget","forget","Nezapomeň","zapomenout","pf"," "" Do n't forget to pick up your jacket on your way out. """," "" Nezapomeň si sako, až budeš odcházet. """
"hassle","hassle","obtěžovat","obtěžovat","impf"," Why should he hassle with popping public officials and having entire governments and Inter-pol on his tail?"," Proč by se měl obtěžovat zabíjením nějakých potentátů a mít na krku celé vlády a Interpol?"
"welcome","welcome","nevítala","vítat","impf"," "" So what woman would n't welcome his attention."," "" Takže která žena by jeho pozornost nevítala."
"said","say","řekl","říci","pf"," "" Exactly, "" he said."," "" Přesně tak, "" řekl."
"take","take","trvá","trvat","impf"," He climbed into his pickup-it seemed to take an hour for the parking-lot attendant to tally his charge-and drove to the edge of downtown."," Nasedl do svého vozu - připadalo mu, že hlídači na parkovišti trvá hodinu, než spočítá, kolik dostane - a odjel na okraj centra."
"take","take","dostane","dostat","pf"," He climbed into his pickup-it seemed to take an hour for the parking-lot attendant to tally his charge-and drove to the edge of downtown."," Nasedl do svého vozu - připadalo mu, že hlídači na parkovišti trvá hodinu, než spočítá, kolik dostane - a odjel na okraj centra."
"parked","park","Zaparkoval","zaparkovat","pf"," He parked on a deserted side street and then, for the next few minutes, tried to convince himself that he was n't about to die."," Zaparkoval na opuštěné straně ulice a potom se několik následujících minut snažil sám sebe ubezpečit, že neumře."
"tried","try","snažil","snažit","impf"," He parked on a deserted side street and then, for the next few minutes, tried to convince himself that he was n't about to die."," Zaparkoval na opuštěné straně ulice a potom se několik následujících minut snažil sám sebe ubezpečit, že neumře."
