"go","go","chodit","chodit","impf"," Let 's go to the movies instead."," Budem radši chodit do biografu."
"go","go","pojedem","jet","impf"," "" If you insist on a literary honeymoon, let 's go down to the Mississippi."," "" Když už chceš na literární svatební cestu, pojď, pojedem po Mississippi."
"raised","raise","zdviženy","zdvihnout","pf"," The singers are standing at attention, their glasses raised."," Zpěváci stojí v pozoru, číše zdviženy."
"looks","look","dívá","dívat","impf"," Mr. Sestak looks at his large waterproof skin-divers ' wristwatch."," Pan Šesták se dívá na velké, potápěčské, vodotěsné náramkové hodinky."
"raise","raise","Vztyčíme","vztyčit","pf"," We raise our glasses and drink silently."," Vztyčíme číše, mlčky pijeme."
"drink","drink","pijeme","pít","impf"," We raise our glasses and drink silently."," Vztyčíme číše, mlčky pijeme."
"walk","walk","chodí","chodit","impf"," "" So how can you walk around with it sticking out like that, mutton-head? """," "" A jak s nim chodí, skopče, s postavenym? """
"said","say","pravil","pravit","pf"," "" It still would n't be worth a shit, "" said the green man."," "" Stejně je mu hovno platnej, "" pravil zelený muž."
"make","make","vyrobit","vyrobit","pf"," You ca n't make artificial nerves. """," Ty se vyrobit nedaj. """
"report","report","hlásil","hlásit","impf"," All night one week and all day the next, Vozenil would stand on the roof of an observation tower during air raids and report firebomb strikes by telephone to the captain of the Feuerabwehr, who would then dispatch the fire engines as directed."," Týden v noci a týden ve dne stál Voženil při náletech na střeše pozorovací věže a telefonem hlásil zásahy zápalných bomb veliteli fojrwéru, jenž pak podle těch hlášení dirigoval hasičské vozy."
"directed","direct","dirigoval","dirigovat","impf"," All night one week and all day the next, Vozenil would stand on the roof of an observation tower during air raids and report firebomb strikes by telephone to the captain of the Feuerabwehr, who would then dispatch the fire engines as directed."," Týden v noci a týden ve dne stál Voženil při náletech na střeše pozorovací věže a telefonem hlásil zásahy zápalných bomb veliteli fojrwéru, jenž pak podle těch hlášení dirigoval hasičské vozy."
"assigned","assign","přidělili","přidělit","pf"," It was a highly important function, and Hilfsarbeiter of the lesser Aryan races were assigned to the job only because it was also highly dangerous."," Byla to vysoce důležitá funkce a hilfsarbajtra nižší arijské rasy k ní přidělili jen proto, že to taky byla vysoce nebezpečná funkce."
"asked","ask","zeptal","zeptat","pf"," "" What is it, trained pinworms, you onionhead? "" asked Malina."," "" Cvičený roupy, rákosko? "" zeptal se Malina."
"approved","approve","Schválil","schválit","pf"," I approved it on condition that they be woollen underthings, non-transparent and reaching at least half-way down their thighs, and that Jana have on her grandmother 's petticoat that looks more like a ballroom dress."," Schválil jsem ji s podmínkou, že to bude prádlo vlněné, neprůhledné, sahající nejméně do půl stehen a Janka bude mít na sobě spodničku po babičce, co vypadá spíš jako šaty do tanečních."
"lasted","last","vydržel","vydržet","pf"," Well, he 's got that over with, but it 's still a miracle he lasted till he was 64 what with all that drink and him being an invalid."," Tak to má za sebou, stejně zázrak že to vydržel do 64 let při tom chlastu a že byl invalida."
"wrote","write","psala","psát","impf"," She also wrote about Vachousek - makes me glad I 'm here."," Taky mi psala vo Vachouškoj a tak sem nakonec rád, že sem tady."
"read","read","četla","číst","impf"," God knows whether she 's read Tropic of Cancer or not."," Bůhví, zda četla Obratník raka."
"walks","walk","kráčí","kráčet","impf"," She emerges naked, blushing again, but she walks confidently, aware of her firm pliability and her liberated estate."," Vyjde nahá, opět se začervená, ale kráčí sebevědomě, vědoma si svých pružností i své osvobozenosti."
"translate","translate","nepřeloží","přeložit","pf"," Poor Jirina does not translate this, merely rephrases it : of course they did n't hang Angela, whereas they did hang Slansky."," Chudák Jiřina to nepřeloží, pouze převypráví v tom smyslu, že ovšem Angelu nepověsili, kdežto Slánského ano."
"hang","hang","nepověsili","pověsit","pf"," Poor Jirina does not translate this, merely rephrases it : of course they did n't hang Angela, whereas they did hang Slansky."," Chudák Jiřina to nepřeloží, pouze převypráví v tom smyslu, že ovšem Angelu nepověsili, kdežto Slánského ano."
"hang","hang","nepověsili","pověsit","pf"," Poor Jirina does not translate this, merely rephrases it : of course they did n't hang Angela, whereas they did hang Slansky."," Chudák Jiřina to nepřeloží, pouze převypráví v tom smyslu, že ovšem Angelu nepověsili, kdežto Slánského ano."
"pretended","pretend","předstíral","předstírat","impf"," I walked over to the rack and pretended to be selecting one of those magic-realistic views of Toronto in which the city looks the way we used to imagine New York, an endless mountain range of neon-embroidered skyscrapers, not an endless village."," Přistoupil jsem ke stojánku a předstíral jsem, že si chci vybrat nějaký ten vyfešákovaný obrázek, na němž Toronto vypadá, jak jsme si doma představovali, že vypadá New York : jako nekonečné pohoří neóny lemovaných mrakodrapů, ne jako nekonečná velevesnice."
"selecting","select","vybrat","vybrat","pf"," I walked over to the rack and pretended to be selecting one of those magic-realistic views of Toronto in which the city looks the way we used to imagine New York, an endless mountain range of neon-embroidered skyscrapers, not an endless village."," Přistoupil jsem ke stojánku a předstíral jsem, že si chci vybrat nějaký ten vyfešákovaný obrázek, na němž Toronto vypadá, jak jsme si doma představovali, že vypadá New York : jako nekonečné pohoří neóny lemovaných mrakodrapů, ne jako nekonečná velevesnice."
"imagine","imagine","představovali","představovat","impf"," I walked over to the rack and pretended to be selecting one of those magic-realistic views of Toronto in which the city looks the way we used to imagine New York, an endless mountain range of neon-embroidered skyscrapers, not an endless village."," Přistoupil jsem ke stojánku a předstíral jsem, že si chci vybrat nějaký ten vyfešákovaný obrázek, na němž Toronto vypadá, jak jsme si doma představovali, že vypadá New York : jako nekonečné pohoří neóny lemovaných mrakodrapů, ne jako nekonečná velevesnice."
"sent","send","neposlal","poslat","pf"," He never sent me the cheque."," Šek mi neposlal."
"rendered","render","prokázal","prokázat","pf"," Of course I treated it as his remuneration for the great service he had rendered to Czech literature, and anyway Santner paid me back with a cheque she entered in her books as a gift to a business associate and thus deducted from her taxable income."," Ovšem, bral jsem to jako odměnu za velké služby, které prokázal české literatuře, a šek mi nakonec napsala Santnerová, která to vykázala jako Dar obchodnímu příteli a odepsala si to od daní."
"entered","enter","napsala","napsat","pf"," Of course I treated it as his remuneration for the great service he had rendered to Czech literature, and anyway Santner paid me back with a cheque she entered in her books as a gift to a business associate and thus deducted from her taxable income."," Ovšem, bral jsem to jako odměnu za velké služby, které prokázal české literatuře, a šek mi nakonec napsala Santnerová, která to vykázala jako Dar obchodnímu příteli a odepsala si to od daní."
"added","add","Přidal","přidat","pf"," I added some money of my own and bought her three bottles of Jack Daniel 's, which she consumes to help her maintain her high level of efficiency."," Přidal jsem k šeku bůra a koupil jsem jí tři láhve Jacka Danielse, jímž se udržovala při své vysoké pracovní výkonnosti."
"bought","buy","koupil","koupit","pf"," I added some money of my own and bought her three bottles of Jack Daniel 's, which she consumes to help her maintain her high level of efficiency."," Přidal jsem k šeku bůra a koupil jsem jí tři láhve Jacka Danielse, jímž se udržovala při své vysoké pracovní výkonnosti."
"maintain","maintain","udržovala","udržovat","impf"," I added some money of my own and bought her three bottles of Jack Daniel 's, which she consumes to help her maintain her high level of efficiency."," Přidal jsem k šeku bůra a koupil jsem jí tři láhve Jacka Danielse, jímž se udržovala při své vysoké pracovní výkonnosti."
"asks","ask","ptá","ptát","impf"," "" Are you alive or dead? "" asks Mr. Sestak."," "" Seš živej, nebo mrtvej? "" ptá se pan Šesták."
"saw","see","uviděl","uvidět","pf"," When I saw this comrade, my legs turned to wood."," Já dyž soudruha uviděl, zdřevěněly mi nohy."
"smiled","smile","usmál","usmát","pf"," The comrade smiled at me, and it nearly froze me."," Soudruh se na mě usmál, že mě zamrazilo."
"put","put","řekl","říci","pf"," "" I just put that in for the rhyme, "" I said."," "" To je tam čistě kvůli rýmu, "" řekl jsem."
"said","say","řekl","říci","pf"," "" I just put that in for the rhyme, "" I said."," "" To je tam čistě kvůli rýmu, "" řekl jsem."
"asked","ask","zeptal","zeptat","pf"," "" So what colour do you have on, Lucie? "" Lexa asked."," "" A jaký je teda máš, Lucie? "" zeptal se Lexa."
"took","take","chytil","chytit","pf"," Lexa took this up and suggested an improvement to the verse."," Toho se Lexa chytil a navrhl zlepšení."
"suggested","suggest","navrhl","navrhnout","pf"," Lexa took this up and suggested an improvement to the verse."," Toho se Lexa chytil a navrhl zlepšení."
"did","do","nebereme","brát","impf"," "" But if we did n't treat life as a trial - it would be impossible to go on living. """," "" Ale když život nebereme jako zkoušku - to by se vůbec nedalo žít - """
"believe","believe","nevěřím","věřit","impf"," "" I do n't believe in God and I 've never been in the Party. """," Na Boha nevěřím a v partaji jsem nikdy nebyla. """
